-7.29046,6.70017
9.37736,-5.57932
-3.83666,0.944412
-6.23236,9.85763
9.92923,9.3539
4.51678,9.62219
-7.80276,5.96212
-4.05941,-9.90433
-7.75071,2.79527
7.56861,0.0732536
5.95857,-2.77412
-5.76151,3.62719
-2.02523,4.81294
-0.504826,-1.55825
-6.5227,-3.96174
5.9456,-3.66899
7.44858,-7.01772
9.88137,6.43807
-7.49634,5.275
-0.188219,3.27211
-7.48207,-5.79582
-8.97567,-9.27117
-1.82538,-0.840217
-0.248621,5.8795
8.4175,6.15062
4.11549,-9.94363
4.21408,2.87922
-0.879344,5.47834
1.47509,7.53515
6.16351,-9.64452
6.42492,6.41682
8.80148,-1.74667
-1.5367,1.61913
-6.83885,5.23462
-5.39688,6.19469
9.77043,-3.35103
-4.00337,-9.72922
-5.65524,8.14729
6.96936,9.10035
5.57795,9.74919
-8.64809,5.87195
1.89007,4.65597
3.90466,3.5964
-2.15359,1.23115
-5.83864,0.547429
-1.91583,-2.94475
1.85648,-2.8731
9.29933,-6.91123
-2.10184,-2.25408
4.53909,-2.2286
8.54986,-1.27765
7.25356,2.4072
-7.60906,-0.560864
-3.19561,0.59684
4.32201,9.76759
4.40987,8.25155
0.10997,1.16538
0.0638004,-0.750516
0.931839,-1.04831
7.08902,2.08463
-0.0291163,9.59851
-9.31365,9.54004
-2.73627,3.59039
-3.07533,7.1175
-9.09881,3.20239
4.99882,-7.34008
9.64721,-8.0929
-4.34653,6.04223
-8.44886,2.54769
-9.83812,3.60574
0.678662,-1.22666
-6.00898,-7.23997
-2.35334,5.24843
-9.19058,-4.94088
0.0954199,6.4521
9.63446,6.46911
-3.96345,-9.04111
-5.04305,0.881122
7.75452,-3.12321
-9.33463,-6.74256
7.54728,-5.79396
-4.54494,-0.15116
-5.5316,-0.19397
9.09887,3.03937
5.15007,-1.29509
1.05762,-8.93695
-3.54979,-1.90037
8.16867,6.18274
-4.83408,-7.40307
-0.133463,-2.42999
4.3694,-4.2439
2.46871,6.23748
-3.74984,-2.28579
-3.1214,6.31538
3.3857,-2.41162
-0.830062,-3.92772
8.2113,-0.227646
5.1158,-7.83876
-2.1282,7.40374
-2.78279,8.34236
0.87611,-7.19712
-6.00254,8.9785
9.8022,-5.19848
-9.66959,-2.2277
5.59379,-0.467239
0.80276,-9.63098
8.00366,-6.11009
7.71996,-1.17553
-7.04342,-5.20995
5.99306,-0.539699
-8.20354,2.89101
2.66127,1.68764
4.53309,-2.90724
3.60813,4.14643
-6.75343,-7.32527
-1.00888,-9.15892
5.94728,-6.64888
6.62429,-3.50073
3.1156,-1.5962
5.63818,-7.73615
9.87069,-6.36854
5.25863,-4.68159
-5.11723,-7.98523
-3.11344,-4.36745
9.37281,-5.72455
2.11856,-5.46897
-6.20189,-1.96857
-1.73419,-6.59695
-4.01896,2.72937
-6.96852,5.38486
7.67937,9.18443
-9.63867,1.65693
5.33708,-3.44404
-7.41868,-4.16078
6.94219,-5.38471
0.0394877,-9.96804
-9.74922,-4.26827
-8.02602,-2.3049
-2.89303,4.39942
-8.6911,0.277184
-1.52043,3.79603
-4.92114,-1.96961
-4.71047,8.68501
-0.549495,2.21832
-0.231962,0.290391
-5.09962,-3.3399
0.0472475,1.92116
-3.79688,9.25995
-5.35199,4.93808
-3.54934,-3.63536
9.04944,0.694421
7.4361,8.69205
3.34228,-4.20621
-8.68951,-5.36223
4.09447,-6.09785
-1.55563,8.7211
-7.15566,2.86362
-0.545357,-1.26134
-5.11361,0.118388
8.13888,-8.46992
4.27808,2.3441
-6.21832,-2.06036
-4.44672,7.16199
8.17873,2.34558
-6.38363,0.300474
6.49263,-2.81351
6.32234,-4.13224
-6.55764,-0.144208
-6.0935,7.28615
-5.91606,2.32545
7.56101,-2.15062
8.93155,-6.66603
9.43755,1.2793
1.96738,-7.37556
1.33555,1.08761
-3.7902,-7.58702
4.75582,-5.14553
6.45718,-6.29048
-3.74646,7.63451
3.48426,4.78595
-8.74914,-7.36877
-8.20094,-9.83371
-0.869792,2.68607
0.59526,-0.0426114
-3.28404,-4.94353
-5.32649,-6.53674
1.91962,4.53786
7.55146,4.14319
-5.30469,-0.440085
-9.63576,4.94662
3.09447,-8.43866
-0.544618,9.9295
0.64195,7.98872
5.45802,-5.92481
8.14217,-2.50375
6.96178,-3.46602
-3.46527,3.18421
1.7353,-9.02034
5.39931,-0.164957
-0.23632,-1.41747
-2.10545,5.52908
9.49509,4.9701
2.69004,-8.55639
2.66727,0.578413
-4.07665,-3.49344
2.6224,9.89011
0.320957,4.48908
-5.08851,-3.35322
4.97218,3.65933
3.62543,-8.42315
-0.821274,3.96294
-8.6423,-8.6172
0.540856,-4.75902
-0.332497,-7.38389
-8.11118,-7.59237
9.39674,5.12563
-4.63647,4.49812
-1.68475,-0.505632
-8.89117,2.27488
-0.187616,8.0895
8.70429,8.36553
-3.92349,5.80204
-5.47545,-1.02096
0.202178,-5.38736
4.23762,9.68905
3.10426,-4.54666
-0.619689,-9.93998
-1.07152,9.41888
-3.90673,-5.69782
-5.0483,6.12902
-0.272578,-1.84996
-5.68741,0.805042
4.46048,-4.32612
0.857242,5.11849
-3.36045,6.03526
7.14145,-9.70217
7.69885,1.86174
-8.27566,8.49752
8.27439,9.61514
8.00044,8.99429
8.69044,-9.83351
5.55588,-9.48082
1.75754,2.99562
-3.43527,-7.77841
-7.51455,9.4783
0.664589,3.24601
4.16515,-8.62523
-5.88089,-1.33141
-9.77615,-8.61475
-3.13876,-3.7554
9.85485,-4.61871
7.14132,-2.88778
4.93537,6.89713
-5.65723,9.29904
4.24385,9.65336
5.19798,-6.13479
-2.94821,-6.07399
6.64136,9.0519
5.3474,7.23938
-0.886725,-3.34632
6.7652,1.08618
-7.58269,-5.75633
-0.175215,-1.8069
5.19023,-2.85872
5.43572,9.63081
6.92323,6.69243
-2.65611,-8.98748
9.51123,6.85179
7.38921,-8.49003
-9.35248,2.27864
4.71361,2.31056
3.2526,9.02529
-4.68225,8.38771
-7.63207,-3.73869
7.44231,-5.32713
6.16117,1.13064
8.87185,0.0740693
3.32834,-6.94069
9.46458,2.67534
-6.427,-8.51714
-0.100504,5.7196
-0.706405,7.66063
2.94738,8.06482
-9.88053,3.87124
1.70179,-7.89277
9.8064,-5.40016
-3.34184,3.78766
9.22841,-5.46802
8.48483,7.52492
-1.36511,-0.582252
1.24205,6.75231
-7.03382,2.78556
9.91187,2.78788
-1.20963,-9.43223
-8.33698,0.607344
5.64003,4.7329
-6.19678,-4.76345
-0.955105,-0.799462
3.47274,-6.46094
-6.24338,-8.07026
-3.52251,-6.59347
-9.50532,6.61286
-5.10343,-7.1593
-6.89116,-3.93979
-9.32855,-1.81421
5.66247,-1.13256
-9.65024,-4.28431
9.02793,-6.5737
-8.117,-4.52177
-5.97272,5.06233
6.01759,1.72168
-0.0601096,1.81946
1.37583,-6.29804
8.03313,-9.51076
-4.71247,5.65031
1.99404,1.12431
-8.06935,8.53574
-2.03217,-9.20194
1.70234,-1.7357
-7.40933,2.17878
-8.89187,6.96592
-0.958722,-0.299712
-8.65106,-5.57988
2.88729,9.51664
8.98685,4.72945
-1.58293,3.71468
3.72432,-5.37467
9.8955,-1.28814
4.87585,-3.23899
-2.74168,9.79767
4.50157,6.75013
-2.03929,7.03391
-6.56794,8.94789
-2.98207,-2.30243
-2.0054,4.36733
6.71835,9.01748
-8.72037,3.29051
-6.47377,-2.58084
-6.632,-7.73595
-6.94853,-2.08966
-2.0705,-9.44071
-0.999355,-8.02912
8.32036,-0.67366
4.98258,4.58659
4.72614,3.13097
-5.68393,-8.97015
-8.82603,-1.57186
6.20821,-3.66362
7.68183,-1.81784
-5.96866,-9.49001
-8.67119,3.52794
-8.37849,-3.41177
-2.6084,5.93715
-6.4703,-8.14579
-8.80771,-4.26187
4.31972,-0.129163
8.10249,-1.90894
-8.65247,-2.49951
6.97157,-2.70584
-7.14778,-1.56601
7.37925,9.94083
0.67385,-2.10867
-3.35467,-9.13936
7.13031,-6.38614
-3.33368,-1.37271
-3.45079,-4.94819
-7.3687,-8.18957
9.04286,-4.40911
1.56318,-2.9398
-3.66075,5.5348
-2.59641,-6.17027
-9.77951,-2.15451
8.13347,9.74566
4.17847,2.75906
2.42109,8.5019
7.61496,-9.61095
4.4081,1.82154
-8.86978,2.77557
-4.07057,-0.7088
8.95866,1.03865
0.0682063,-7.33327
4.26251,8.502
8.07098,2.72585
-3.16062,3.27307
3.19221,-4.59124
2.8456,-1.41492
6.04425,-3.35633
4.21013,3.08556
-5.18689,8.38234
2.07675,-2.33509
5.60251,-0.0999052
7.70121,-2.04025
-4.44124,-5.14947
-9.97017,-2.10026
-5.96005,5.4415
2.16913,5.58114
-0.0121559,-2.30978
6.61462,-7.44086
-5.0067,0.063052
-7.43577,9.57373
4.53739,-5.53202
3.65154,-1.02584
3.44118,8.18731
6.77524,-5.76221
9.0214,7.55783
4.18141,9.41427
-1.54181,6.74553
-8.13361,3.46853
-8.03259,3.94983
-5.68097,5.5566
-8.38527,-1.89398
-5.85019,-8.29935
0.383651,9.56975
-6.6782,8.36949
-3.90496,1.61779
6.87755,-2.23855
-9.87973,-9.8016
-6.03254,-2.13236
-6.06959,6.70517
5.59478,-8.45593
-4.1716,-4.4904
2.43412,8.42342
-5.49163,-4.30409
-8.30732,-3.44406
-8.95802,2.21769
0.891455,-3.04192
0.539332,9.99723
7.10499,8.05927
-7.42389,2.31636
6.60683,9.75662
2.91237,5.00665
5.14744,3.33288
0.80055,4.60509
5.59484,-0.227059
1.87517,9.34346
-8.43245,-9.29662
-2.55577,-8.44173
5.68375,-0.457602
-1.18695,-4.36414
0.3361,-2.64279
-7.64217,1.9725
